"X","Date","User","Tweet","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.value","sent2.value","class"
779,"2019-05-20 16:57:10+00:00","SameeraKhan","So the blithering idiots of the New York Times are comparing progressive, centrist #BernieSanders to fascist #NarendraModi who plans to exterminate India’s Muslims and Christians by 2021. https://t.co/JMNPS7QWDT",0,0,0,1,0,1,0,0,1,1,-0.45,0,"Negative"
780,"2019-05-20 16:56:12+00:00","oops23dec","Election or selection
#2019Elections #Electionsresults2019 
#NarendraModi https://t.co/dYkH5CAOph",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
781,"2019-05-20 16:55:00+00:00","PistorRalph","""Lama Zopa &amp; FPMT promoted/protected this Dagri Rinpoche. Woman on video bravely speaks out about her molestation by Dagri Rinpoche. Shame! Why is FPMT silent?

https://t.co/qXgp1wv8hN

#NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai "" https://t.co/MgmYtJtpkr",1,0,2,2,0,2,0,0,2,0,-0.5,0,"Negative"
782,"2019-05-20 16:50:16+00:00","vikshi1311","Similarly, #NarendraModi is the first #PM from opposition to win absolute majority in #India and also,the first to do so in 30 years... Replacing #PlanningCommision with #NITIAayog , focussing on basic things such as #SwatchBharatMission , #JanDhan-banking for all... 4/n",1,0,0,0,1,0,0,1,1,2,0,0,"Neutral"
783,"2019-05-20 16:50:14+00:00","vikshi1311","Another famous comparison of today's era is that of #APJAbdulKalam , #ABVajpayee and #NarendraModi... First thing, Dr Kalam is altogether a different person... He was in a different field so he cannot b compared with the other two... He is the best #President we ever had... 1/n",0,0,0,0,0,0,0,1,0,2,1,1,"Postive"
784,"2019-05-20 16:46:04+00:00","sanjitneer","@ZeeNews @sudhirchaudhary Sudhir'ji,  just one person's view from international media absolutely means nothing. The ground reality is exactly the opposite. We, in North America, absolutely adore Mr. #NarendraModi, his ways of working and his policies. We pray for his return &amp; believe the #ExitPoll2019",0,2,0,1,2,0,1,3,0,3,1.1,1,"Postive"
785,"2019-05-20 16:45:27+00:00","Aaanjaneya","News that made headlines 
4 years ago - award wapsi 
Now- Modi wapsi 
#awardwapsigang #modiwapsi #ModiAaneWalaHai #ModiAgain #wapsi #modi  #NarendraModi ji",0,1,0,0,1,0,1,1,0,1,0.75,1,"Postive"
786,"2019-05-20 16:42:07+00:00","JustApoorv","Happy to see #NarendraModi again ruling India🙏🙌
Whatever you do legend will remain legend💪
#AbkiBaar300Paar #ExitPoll2019
#ModiAgain #BJP https://t.co/gUBGAtr0Le",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
787,"2019-05-20 16:42:03+00:00","GauravAgrawaal","Oh yes. The whole #GameOfThrones was around #Starks just like the whole #LoKSabhaElections2019 was around #Modi in India 😊. 

#ExitPoll2019 
#GameOfThrones 
#Daenerys 
#ExitPolls 
#ModiAaGaya 
#NarendraModi 
#BJP 
#got",0,0,0,0,0,0,0,0,0,0,1.3,1,"Postive"
788,"2019-05-20 16:40:13+00:00","VishwanathMehr3","Opposition parties keep abusing to the modi. Modi keeps getting benefit of blessings of abusing. On the other hand , the wall of casteism has broken during the Lok Sabha election. The magic of modi is on. BJP gets seats 300+.#NarendraModi #bjp https://t.co/vqGFqvOVgD",2,1,0,1,1,1,1,1,2,2,0.25,1,"Postive"
789,"2019-05-20 16:39:00+00:00","JonathanLeger","""Thubten Chodron speaks against Dagri Rinpoche. Watch 

https://t.co/wVeT1VD61y

#Beijing #Delhi #Lhasa #Kathmandu #IndiaGreat #ILoveMyIndia #ProudIndian #NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai #Maharashtra #hyderbad #UttarPradesh #Goa "" https://t.co/vNpAmFAPwV",0,1,0,1,0,0,0,0,0,0,0,0,"Neutral"
790,"2019-05-20 16:38:03+00:00","SameerJoneja","All news channel in India are analyzing exit polls #IndiaElections2019 but none talking on how can all parties work together for 1 nation cutting across ideology...#NarendraModi #RahulGandhi ...",1,0,1,1,0,1,0,1,1,0,0.5,1,"Postive"
791,"2019-05-20 16:36:35+00:00","modernbaba_","A monk who sold everyone's Ferrari.
#ExitPoll2019 
#Elections2019 
#NarendraModi https://t.co/AAUlD7tbem",0,0,0,0,0,0,0,1,0,1,0,0,"Neutral"
792,"2019-05-20 16:36:25+00:00","mohitrspl","I was feeling proud when my daughter says Modi baba again 

#narendramodi
#meradeshmerizimmedari
#election2019
#proudtobeindian
#PMO
#BJP",1,2,1,1,3,1,1,2,1,3,1.6,1,"Postive"
793,"2019-05-20 16:35:03+00:00","desinewsbot","Letter to BS: Nothing wrong with vice president Naidu devaluing exit polls #NarendraModi Salman #DesiNews https://t.co/huPDfNrsai https://t.co/q3MGR50Zof",0,1,0,0,0,0,0,1,2,1,-1.25,0,"Negative"
794,"2019-05-20 16:31:57+00:00","mohta_yash","When no one is allowed to take pictures inside #kedarnath temple , why #NarendraModi is allowed to have a picture inside the temple? Why this favourism? Why this inequallitiy ? @narendramodi https://t.co/obsMIVhpCV",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
795,"2019-05-20 16:26:58+00:00","ramniranjan187","#ModiAgain #ModiAaGaya 
#BadrinathTemple #Uttarakhand

This Restaurant in #Badrinath has a special connection with Prime Minister #NarendraModi,
serving #PureVegetarian meals, named #ModiJiThali to Pilgrims. 

https://t.co/Ecy383zREA https://t.co/9ZMamEMTau",0,0,0,0,1,0,0,0,0,2,0.9,1,"Postive"
796,"2019-05-20 16:26:40+00:00","TSKARTHIKSONALE","When the country is busy with exit polls this man is working for the Country ❤ If he doesn't win this time again its a loss for the Country. Unko kya? Fakir has jholi leke himalay Chale jaayenge 😎 
@narendramodi @PMOIndia 
#narendramodi #AayegaToModiHi  #DeshKaGauravModi #BJP https://t.co/EHZHPXJ7Kl",1,1,0,1,0,1,0,0,1,1,0,0,"Neutral"
797,"2019-05-20 16:26:05+00:00","Achintiyah","Vivek Oberoi has started punching the right bags. #Narendramodi film is a super hit. https://t.co/Qvg7Zum5Zk",1,0,0,0,0,0,0,0,1,0,1.3,1,"Postive"
798,"2019-05-20 16:25:17+00:00","firstpost","With exit polls forecasting #NDA's return to power, top leaders of the #BJP-led alliance will meet on Tuesday over dinner to be hosted by #AmitShah, where #NarendraModi is expected to be present. https://t.co/C1I9gOERPX",0,3,0,0,1,0,1,3,0,3,0.85,1,"Postive"
799,"2019-05-20 16:18:53+00:00","ians_india","#Exitpolls at the end of #LokSabhaElections2019 predict that PM #NarendraModi led #BJP and its allies will return to power with a comfortable margin. Be that as it may, the incoming government will need to tackle a host of pressing economic issues. Take a look:

#GeneralElections https://t.co/2fgePcue9M",1,1,0,1,0,1,1,0,2,0,0.15,1,"Postive"
800,"2019-05-20 16:18:10+00:00","_narayans","#ArvindKejriwal #ModiAaGaya #ModiAgain #ExitPoll2019 #NarendraModi I think google did a good job !😁 https://t.co/sq74coHT8J",0,1,0,0,1,0,1,1,0,2,0.75,1,"Postive"
801,"2019-05-20 16:14:18+00:00","SiddharthRoy25","@varnishant Hey cockroach #NishantVarma, don't hide in sewer on 23rd when #NarendraModi wins #LokSabhaElections2019
Don't even runaway to #Bangkok to give Happy Ending massage to #Pappu #RahulGandhi #RaFailGandhi
Be on debates to entertain us with your bile
#ExitPolls https://t.co/nH5fBPBGIG",1,1,2,1,3,1,0,1,2,3,1,1,"Postive"
802,"2019-05-20 16:13:22+00:00","NeemaTanay","Being an Indori,it is a matter of proud to see exit poll results specially for West Bengal ,which truely indicates result of hardwork,commitement dedication,leadership of  @KailashOnline #NarendraModi #bengalbjp #IndianElections2019 #Indore #WestBengal #BJPMission2019",0,2,0,0,1,0,0,2,0,1,1,1,"Postive"
803,"2019-05-20 16:10:36+00:00","ianjusharma9","The once in a lifetime kind of people.
PM #NarendraModi Ji - 💞🙏
Makes you see the Sun where you once saw clouds. https://t.co/Dq9mVPNAu8",0,1,0,0,2,0,1,2,0,2,1.1,1,"Postive"
804,"2019-05-20 16:09:48+00:00","ChotuSarcastic","If you don't hate Modi then you are Mature enough
@BJP4India @narendramodi 
#AyegaTohModiHi #NarendraModi #ApnaModiAayega #JeetegaToModiHi #NaMoForNewIndia",1,0,1,1,0,1,0,0,1,0,-0.25,0,"Negative"
805,"2019-05-20 16:06:33+00:00","abhiertigibbet","BJPs NaMo TV vanishes from all platforms as Lok Sabha election ends.
Pulling the plug on NaMo TV suddenly after the elections has raised serious questions about the various loopholes in the system.

#NamoTV #NarendraModi #BJP #IndiaElections2019
https://t.co/TgLqYVUvsK",0,0,0,0,0,0,1,1,0,0,-0.25,0,"Negative"
806,"2019-05-20 15:57:24+00:00","NitinShuklaIND","@JagratiGupta3 @vivekoberoi @pavansingh1985 Sister Jagruti ji, 
#VivekOberoi is the perfect person to act as #NarendraModi",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
807,"2019-05-20 15:54:48+00:00","ibtimes_india","Has PM Narendra Modi led BJP exorcised ghosts of Vajpayee led 2004 'India Shining' campaign?

#AtalBihariVajpayee #NarendraModi 

https://t.co/IFjPRk4Btm",0,1,0,0,1,0,0,0,0,1,1,1,"Postive"
808,"2019-05-20 15:53:05+00:00","OmSharma_Bharat","Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah https://t.co/W0ZlG6KpAe",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
809,"2019-05-20 15:51:15+00:00","OmSharma_Bharat","Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah https://t.co/j911Tp1XMl https://t.co/Fizb3NKwdy",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
810,"2019-05-20 15:44:47+00:00","SiddharthRoy25","@republic Mr #ArnabGoswami @republic on #ModiAgain debate, please mute all pro #NarendraModi voices and let haters rant.. We would like to enjoy their heart burn.. Polling is done and they are still burning.. Laughable.. 🤣🤣
#LokSabhaElections2019 #ExitPolls
#AayegaToModiHi #ModiAaGaya",0,1,1,0,1,0,0,1,1,2,-0.05,0,"Negative"
811,"2019-05-20 15:43:52+00:00","Iamtssudhir","If the #ExitPolls numbers hold and #NarendraModi returns as PM, at least one political record would be consigned into the dustbin of history. @FilterKaapiLive : https://t.co/bssweEcZEf",0,0,0,0,0,0,0,0,0,1,0.4,1,"Postive"
812,"2019-05-20 15:40:18+00:00","Macchhandar","#NarendraModi
If Exit polls come true, pl advise your team
No Victory processions n Road blocks,
No fire crackers n Air+Noise pollution
Don't  make roads dirty with gulaal, flowers n gutka 
No venomous n abusive speech for opponents 
Have clean Bharat n image 
Save money for poor",2,2,3,2,4,0,1,6,3,6,1.55,1,"Postive"
813,"2019-05-20 15:39:32+00:00","rajeshmaddineni","I dont know why people are targeting @vivekoberoi, you need to show sympothy since he hasnt come of this character playing #narendramodi who also targets people who are dead. #comeoutvivek",0,0,0,0,0,0,0,1,0,0,-1.4,0,"Negative"
814,"2019-05-20 15:39:08+00:00","Oneindia","As election ends, NaMo TV vanishes from all DTH platforms  https://t.co/tWBEM7pqB1 #NarendraModi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
815,"2019-05-20 15:37:03+00:00","DoctoredSpeech","Rising above caste?
Did u even hear #NarendraModi 's speech in which he said m gareeb hun pichdi jaati(backward class) ka hun?
I don't know how people are falling a pray to your lies.
#LokSabhaElections2019 #Elections2019 #ModiMeter #BJP #congress #AAP #ExitPolls #ModiLies https://t.co/iGUZgQAhXN",0,2,1,1,2,1,1,2,2,3,-1.65,0,"Negative"
816,"2019-05-20 15:36:40+00:00","Its_CineHub","So according to you what could be the reason for #VivekOberoi 's audacity to invoke #Aishwariya and #SalmanKhan once again ? .Is it #NarendraModi support or mere publicity stunt?",0,1,0,0,0,0,0,0,1,1,1,1,"Postive"
817,"2019-05-20 15:36:40+00:00","tyasuite","Twitter!
Here is your chance to win an exciting reward for making the right prediction!

Link to Poll: https://t.co/yVBVXZCfYD

#bjp #exitpoll #congress #elections2019 #LokSabhaElections2019 #election2019  #narendramodi  #rahulgandhi #politics #india #loksabha #election https://t.co/QOA4CuQft6",1,3,1,0,2,0,3,3,0,2,3.05,1,"Postive"
818,"2019-05-20 15:36:14+00:00","TusharP13137313","@one_by_two In next elections Modi wins in westeros and Amit shah becomes hand of the king 
#IronThrone #GameOfThronesFinale #NarendraModi #AmitShah #GameofThrones",0,0,0,0,0,0,0,0,0,1,0.6,1,"Postive"
819,"2019-05-20 15:32:10+00:00","ayushdadhich007","@kunalkamra88 save your friend..’Aayega to Modi hi..’!! #ExitPoll2019Results #BJPMission2019 #NarendraModi https://t.co/yKvBE7eFw0",0,0,0,0,2,0,0,2,0,2,1.55,1,"Postive"
820,"2019-05-20 15:32:01+00:00","rachitkanchan","#Kedarnath #KirtanSabha #LJD #LoktantrikJanataDal #NarendraModi #SharadYadav Sharad Yadav questioning meditation is like #RahulGandhi questioning mathematics. Early morning hours of childhood which were spent milking buffaloes refrained him from knowing meditation &amp; its benefits.",0,0,0,0,1,0,0,0,1,2,3.05,1,"Postive"
821,"2019-05-20 15:29:59+00:00","NH_India","While the rest of #Varanasi preparing to re-elect Prime Minister #NarendraModi later this week, the weavers in the city are worried about power problems which has led to their dwindling business and livelihood problems. #LokSabhaElections2019 https://t.co/cpHxfp73P5",0,0,0,0,0,1,0,0,1,2,-1.35,0,"Negative"
822,"2019-05-20 15:29:06+00:00","jsprt20","@iKabirBedi @narendramodi @BJP4India Voted #NarendraModi back ? KABIR, not sure about your high contacts but AFAIK for us mere mortals it's only exit polls that are out and not the REAL results. So hold you gun...",1,0,0,1,0,0,0,1,1,1,-0.25,0,"Negative"
823,"2019-05-20 15:22:03+00:00","manish_k45","Everyone voted for Bran at the end , thankgod Modi ji wasn't there #ModiHiAayega #GameOfThrones #GamesOfThronesFinale #NarendraModi #HBO @narendramodi",0,0,1,0,0,0,0,0,0,0,0,0,"Neutral"
824,"2019-05-20 15:21:58+00:00","RccShashank","Please don't troll Vivek Oberoi for disrespecting Aishwarya Rai. He was just trying to get into the role of Narendra Modi for promotion of Modi Biopic. #VivekOberoi #NarendraModi",1,0,0,1,0,0,0,0,1,1,-0.3,0,"Negative"
825,"2019-05-20 15:21:10+00:00","iamavhishe","Dear Govt,
 Please make some strict laws for population, like china did (one child policy), Till the time fertility rate doesn’t decrease. This may help our economy grow efficiently.  #economy #populationcrisis #NarendraModi #RahulGandhi #Government #BJP",0,3,0,1,2,0,0,3,2,4,3.25,1,"Postive"
826,"2019-05-20 15:20:53+00:00","Mrkt_maniac","@thevirdas Essence of #chowikdar
It kept all patriots united
It brings #DyanastyFree rule
It proves, all Patriots think in the right direction 
It makes India a better &amp; secure place to live
It brought back #NarendraModi
Whether or not in the name, it's is the feeling.
#ChowkidarWillPrevail",1,1,1,2,1,1,1,3,1,2,3.35,1,"Postive"
827,"2019-05-20 15:17:13+00:00","DrAltaf96268074","@vivekoberoi @pavansingh1985 Thats when you say an #Individual with #PatheticIdeology just a medium to #StayInLimelight Tried with a movie #NarendraModi it didn't worked due #AacharSanhita so working it this way. Really #Disgusting and #Absurd",1,0,1,1,0,0,0,0,2,1,-1.25,0,"Negative"
828,"2019-05-20 15:16:19+00:00","SCinefilm","Perfect bolalyat #VivekOberoi @vivekoberoi film yetey na #NarendraModi 24 LA hyachi publicity sathi ha third class aslech chale karnar #marathi #Maratha #Maharashtra #Pune #Mumbai #India #मराठी #मराठीकट्टा #म #मराठीबाणा #Nashik #aurangabad https://t.co/MMXQonkFte",0,1,0,0,1,0,0,1,0,1,1.15,1,"Postive"
829,"2019-05-20 15:14:51+00:00","ijeetujain","@RahulGandhi Defeat accptd before by @RahulGandhi 

Please share two more #defeat #slogan with #MahaGathbandhan 

#Elections2019results 

#respect #congress #bjp #AajTakAxisExitPoll #DeshKaGauravModi #NarendraModi #EXITPolls2019 #ExitPoll #ExitPolls",0,2,1,0,2,0,0,3,1,2,1.45,1,"Postive"
830,"2019-05-20 15:14:20+00:00","NaMoSongs","#NaMoNews Social Media Corner 20 May 2019  https://t.co/hVjZZS0CUh  #NaMo #BJP #NarendraModi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
831,"2019-05-20 15:03:31+00:00","vidvin85","#MahaGathbandhan Shows that if you want power , ideologies, goals, manifesto's ,political rivalry ,nothing matters, they will all get together . #NarendraModi has clearly #unified and not divided",1,0,0,0,0,0,0,0,1,0,0.6,1,"Postive"
832,"2019-05-20 15:00:43+00:00","ijeetujain","Upcoming #PrimeMinister of India
#ModiOnBharat #AyegaTohModiHi #ExitPoll2019 #ExitPolls  #ApnaModiAayega #NaMoForNewIndia #AbkiBaar300Paar #ModiAaneWalaHai #ModiAaGaya @BJP4India @narendramodi @PMOIndia #DeshKaMahaTyohar #modi #NarendraModi https://t.co/QyDkwZ8q1a",0,0,0,0,0,0,0,0,0,0,0.4,1,"Postive"
833,"2019-05-20 14:58:01+00:00","Need2Know","Exit polls in #India’s month-long election are pointing to a win for Prime Minister #NarendraModi and his party. More than 8,000 candidates ran for 543 seats. 

https://t.co/OE3szBm4ON",0,0,0,0,0,0,0,0,0,1,0.6,1,"Postive"
834,"2019-05-20 14:56:04+00:00","MANJULtoons","#NarendraModi #meditation 
My #cartoon for @mid_day https://t.co/vQVil6Eyio",0,0,0,0,0,0,0,0,0,0,0.6,1,"Postive"
835,"2019-05-20 14:44:25+00:00","latestly","#NamoTV Vanishes From TV in Thin Air a Day After Polling Ends, #BJP Supporters Smell Conspiracy #NaMo #NarendraModi #BJP #LokSabhaElections2019 
https://t.co/RT9fwPHJEM",1,0,1,1,0,0,0,0,1,0,0.05,1,"Postive"
836,"2019-05-20 14:43:47+00:00","HarneetTrehan","If any trader has not made money,  then he should think upon it. 
Today was the trendy market and making money was just easy to follow the trend. 

#Nifty #banknifty #NarendraModi #Winning #LokSabhaElections2019",1,2,1,0,2,1,2,2,0,4,3.15,1,"Postive"
837,"2019-05-20 14:42:27+00:00","colpramoddeo","#ExitPoll2019 #ExitPolls @BJP4India #NarendraModi After the exit polls, assuming it to be accurate, it is clear that during the long election campaign, Mr. Narendra Modi must be humming this song all along - 
अपना TIME आयेगा, अपना TIME आयेगा ... https://t.co/uw3a9i7xfe",0,2,0,0,0,0,0,1,0,1,1,1,"Postive"
838,"2019-05-20 14:36:14+00:00","biharpostPatna","#ExitPolls predictions part of larger conspiracy to ""manipulate or replace EVMs"": #MamataBanerjee @biharpostpatna https://t.co/Jangz7tpS8 @MamataOfficial #ChandrababuNaidu #NDA #2019LSPolls #NarendraModi",0,0,1,1,0,0,1,1,1,0,-1.25,0,"Negative"
839,"2019-05-20 14:35:13+00:00","AlanTonelson","Based on very early exit polls ""which have proven incorrect in the past...."":  https://t.co/W3klLgCXhN #India #NarendraModi #IndiaElects",0,0,0,0,0,0,0,1,1,0,-0.25,0,"Negative"
840,"2019-05-20 14:27:28+00:00","ashish_pandey51","@rehankkhanNDS @narendramodi With huge majority . One more time Indians will reelect the Globally Accepted Prime Minister #NarendraModi . A better world with Better Choice",0,1,0,0,1,0,0,1,0,3,2.35,1,"Postive"
841,"2019-05-20 14:26:35+00:00","Manjuba03690532","#NarendraModi 
Repected sir
My whole future and JEE candidature at stake as the concerned authorities are denying any information regarding GEN-EWS form and thus not signing the form. Please suggest a possible solution.
Yours sincerely
Hirdan Aggarwal
Tilak Nagar, New Delhi",0,1,0,1,0,1,0,2,1,3,2.1,1,"Postive"
842,"2019-05-20 14:21:50+00:00","rajasthanidhurt","Scenes of 23rd May...

I will Retweet this that day again 🎉🎉

#मोदी #जय_श्री_राम #NarendraModi #NaMoForNewIndia #ExitPoll2019 #ApnaModiAayega #MainBhiChowkidar #AayegaToModiHi https://t.co/MDjYLKhKV1",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
843,"2019-05-20 14:20:09+00:00","Harshad9Parmar","#Uttarakhand 5 #Telangana 2 #Tripura 2 #Sikkim 1 #AndhraPradesh 0 #Tamilnadu 0 Total number 260.. Remember this is #BJP alone not #NDA #2019Elections #ExitPoll2019 #NarendraModi #AmitShah #ModiAaGaya",0,0,0,0,0,0,0,0,0,0,-0.6,0,"Negative"
844,"2019-05-20 14:12:00+00:00","KellySm31161456","""Lama Zopa &amp; FPMT promoted/protected this Dagri Rinpoche. Woman on video bravely speaks out about her molestation by Dagri Rinpoche. Shame! Why is FPMT silent?

https://t.co/5cBMICZMCD

#NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai "" https://t.co/EwvvgTauJm",1,0,2,2,0,2,0,0,2,0,-0.5,0,"Negative"
845,"2019-05-20 14:07:37+00:00","pjpgraphy9","Oppositions' Meeting postponed from 24 May to May '24

#MahaGathbandhan #ExitPoll2019 #RepublicExitPoll #NarendraModi #rafailed #Opposition #Elections2019 #PMNarendraModi @narendramodi @sambitswaraj @dpradhanbjp @arunjaitley @PiyushGoyal @nsitharaman @republic @Republic_Bharat",1,0,0,0,0,0,0,0,1,0,-1.9,0,"Negative"
846,"2019-05-20 14:06:22+00:00","srinivaskumarp","Glad that we didn't have any Exit Polls during our school results...

Otherwise our parents would have started thrashing us 3-4 days in advance of the results
😀😀😂😂 #EXITPolls2019 #India #ElectionResults2019 #LokSabhaElections #ElectionCommissionOfIndia #NarendraModi",0,2,0,1,2,0,1,1,0,2,0.8,1,"Postive"
847,"2019-05-20 14:03:42+00:00","imankurraina","What's the most courageous &amp; most important policy that you would like the next @narendramodi led government to make?

#NarendraModi #IndiaElections2019 

@IndiaToday @sardesairajdeep @rahulkanwal",0,0,0,2,0,0,0,2,1,2,2.15,1,"Postive"
848,"2019-05-20 14:00:47+00:00","abhinavbillaiya","BJP Asks Kamal Nath to Prove Majority in MP, Congress Hits Back

#NamoAgain
#NarendraModi
#NaMoForNewIndia
#NaMoAgain2019
#NaMo
#namo https://t.co/AtOrmAEeTE",0,0,1,0,1,0,0,2,0,2,0.85,1,"Postive"
849,"2019-05-20 14:00:07+00:00","LodayaSidhant","@narendramodi @PMOIndia @SirPareshRawal @BJPLive 
Vikas, ache din, employment is all fine, but are we doing anything to ensure women safety in this country full of monsters?
#NarendraModi",0,0,0,0,0,1,0,0,2,1,0.85,1,"Postive"
850,"2019-05-20 13:58:26+00:00","RohitForIndia","It was 2013 when everything was vanished in #kedarnath. I thank Shri #NarendraModi for his efforts to reconstruct #Kedarnath 
Day and night works are going on to  develop #gahrwal 
I would slam those blind people who can't see development. 
#AbkiBaarKiskiSarkar 
#AbkiBaar300Paar https://t.co/EjhPuQvVvh",1,2,0,2,0,1,2,0,3,2,-1.15,0,"Negative"
851,"2019-05-20 13:57:11+00:00","abhinavbillaiya","@DhuntMalayalam Results is again #NarendraModi 💐",0,0,0,0,0,0,0,0,0,0,0.25,1,"Postive"
852,"2019-05-20 13:55:53+00:00","abhinavbillaiya","This is what we indian saying from the long time ayenga toh modi hi .

@narendramodi 💐
#ElectionsWithNews18 #LokSabhaElections2019 #NarendraModi #NaMoForNewIndia #NaMoAgain2019 #NaMo #Trump https://t.co/WYMsInv2SA",0,2,0,0,0,0,1,0,0,0,-0.1,0,"Negative"
853,"2019-05-20 13:53:33+00:00","PlayBazzar","#Enjoy in #Sydney with #topless #bikini #sattaking #playbazaar #faridabadsatta #galisatta #ghaziabadsatta #delhibazarsatta #sattaresult #allsatta #sachinrameshtendulkar #NarendraModi #satta #sattabazaar

Link: https://t.co/WWc1mZlONT https://t.co/2FfFSN7ny0",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
854,"2019-05-20 13:52:42+00:00","MadhuYadavdr","I see the whole world celebrating the Exit Poll 2019, exept few in IndiA and neighbouring countries...
#NarendraModi",0,1,0,0,1,0,0,1,0,1,0.75,1,"Postive"
855,"2019-05-20 13:52:39+00:00","AbhiNovice","Primary reason why I adore our PM @narendramodi #NAMO
#NarendraModi is hindu and he has all the right of practicing his religion like you have. And yes he wears it on his sleeves PROUDLY.

@MehboobaMufti practice what you preach first. https://t.co/lOPLCWXBws",0,1,0,0,1,0,0,2,0,4,5.25,1,"Postive"
856,"2019-05-20 13:52:31+00:00","honnasiri","@mkarnpal @Ssaniya25 @satishacharya @sureshoberoi Where have I shown? Just because I oppose #NarendraModi's fan boy #VivekOberoi 's mysogny? So now anti-mysogny means I support the people who's badly edited pictures you have in your last reply?",0,0,1,0,0,1,0,0,3,0,-0.75,0,"Negative"
857,"2019-05-20 13:50:35+00:00","UbcanilGupta","Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah https://t.co/V4W4FqYovb https://t.co/4hzwOT66cN",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
858,"2019-05-20 13:50:17+00:00","UbcanilGupta","Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah https://t.co/XTnszIqojO",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
859,"2019-05-20 13:45:00+00:00","PatrickTorique","""Lama Zopa &amp; FPMT promoted/protected this Dagri Rinpoche. Woman on video bravely speaks out about her molestation by Dagri Rinpoche. Shame! Why is FPMT silent?

https://t.co/48S3erG2o5

#NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai "" https://t.co/iAOPgq5aMg",1,0,2,2,0,2,0,0,2,0,-0.5,0,"Negative"
860,"2019-05-20 13:40:40+00:00","PankajChhatre","Dear #donaldtrump #huawei #google., i am big fan of google &amp; huawei phones too... Dear donald trump sir, because of your single decision the whole world will have to suffer., is buying the phone of your enemy country is a mistake? Please help #NarendraModi sir!!",1,0,1,1,0,1,1,1,3,2,-0.6,0,"Negative"
861,"2019-05-20 13:36:27+00:00","swajalkapoor","#BJP come with the hug #majority in #LokSabhaElections2019 ... This is the real time to celebrate by having #PM like #NarendraModi 
Har Har #Modi ... Ghar Ghar #Modi",0,1,0,0,2,0,0,3,0,3,2.25,1,"Postive"
862,"2019-05-20 13:31:31+00:00","prabhjeetkdutt","Election Commission: No campaigning during elections.
Namo : Hold my * gaumutra*

#Elections2019  #NarendraModi #Kedarnath https://t.co/KyMU44C4IF",1,0,0,1,0,0,0,1,1,0,-0.25,0,"Negative"
863,"2019-05-20 13:28:18+00:00","amarish_gabani","@INCIndia
Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah

via MyNt https://t.co/agzzuSB76g",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
864,"2019-05-20 13:27:58+00:00","amarish_gabani","@ImranKhanPTI
Hua To Hua Moment for Oppositions ?? #MondayMotivation #HuaToHua #Kedarnath #Somanath #NarendraModi #AmitShah https://t.co/iXoGAl93ys

via MyNt https://t.co/WIEG19zJJj",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
865,"2019-05-20 13:25:00+00:00","JonathanLeger","""Lama Zopa &amp; FPMT promoted/protected this Dagri Rinpoche. Woman on video bravely speaks out about her molestation by Dagri Rinpoche. Shame! Why is FPMT silent?

https://t.co/FJPX3MnY5l

#NarendraModi #Indians #Indian #Mumbai #Lucknow #Kerala #Karnataka #Delhi #Chennai "" https://t.co/ZUYJDH23Ko",1,0,2,2,0,2,0,0,2,0,-0.5,0,"Negative"
866,"2019-05-20 13:23:56+00:00","Need2Know","-#NarendraModi leading exit polls in #India &amp; Australian PM #ScottMorrison shockingly re-elected

-Philanthropist #RobertFSmith creating grant to wipe out student loan debts for #MorehouseGrad2019

-#AvengersEndgame loses top box office seat

https://t.co/ekeRIeE9qb",0,2,0,0,1,0,1,4,0,3,-0.45,0,"Negative"
