"X","Date","User","Tweet","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.value","sent2.value","class"
739,"2019-05-20 09:06:32+00:00","chadphyso","If India's so-called pollsters are correct:
1 India will become the Hindu Republic
2 Ram temple will be built at Ayodhya
3 Portrait of Godse in the Parliament
4  Forced demographic change in Kashmir
5 Civil War in India 
.#RavishKumar #BJPs #RahulGandhi",1,1,0,3,0,0,0,1,4,1,0.15,1,"Postive"
740,"2019-05-20 09:03:50+00:00","KyasapuraS","A Great idea by #HDKumaraswamy to Protect Freedom of Speech, #Democracy &amp;  Constitution!! 😂
#JDS blessed by punyatma #RahulGandhi ! 😆
#Karnataka https://t.co/ih8odyhyUK",0,0,0,0,2,0,0,1,0,5,3.65,1,"Postive"
741,"2019-05-20 09:01:28+00:00","Dramit356","@sagarikaghose I was preety sure of all this to come in few days from all the #Lutyensmedia.

Atleast u have taken the initiative..#NarendraModi #RahulGandhi",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
742,"2019-05-20 08:58:30+00:00","adikya2","Opposition think people of the country are fools,they feel people believe anything said by them but fact is all these rivals came together to save their own political careers,.Political vultures
#SoniaGandhi #RahulGandhi #ArvindKejriwal #MamataBanerjee #CBN",1,0,0,0,1,0,0,2,1,1,0,0,"Neutral"
743,"2019-05-20 08:53:28+00:00","Vijayhema87","If #ExitPoll2019 is correct, it is a massive win for #PMModi . People believe @narendramodi is honest unlike many opposition leaders. #ChowkidarChorHai from
#RahulGandhi didn't go well with the masses. In fact, it energised  masses to vote out opposition. @drnigam15 @thevaibhavag",3,1,1,1,2,2,1,3,2,2,2.15,1,"Postive"
744,"2019-05-20 08:52:54+00:00","OffecialYobro","#exitpoll #election #election2019 
#rahulgandhi #modi #aishwaryarai @ India https://t.co/JuwUYbBGJG",0,0,0,0,0,0,0,0,0,0,0,0,"Neutral"
745,"2019-05-20 08:51:40+00:00","piku0810","@JhaSanjay U r insulting again to scientist #RahulGandhi.",1,1,1,1,0,1,0,1,1,1,-0.35,0,"Negative"
746,"2019-05-20 08:29:06+00:00","bhhatu","BREAKING NEWS

#RahulGandhi demands recounting of #ExitPolls 😂😂

#LokSabhaElections2019 #ExitPoll2019 #Elections2019 #ElectionResults #CongressMuktBharat #Rahullie #exitpollresults",0,0,0,0,0,0,0,0,0,0,-1,0,"Negative"
747,"2019-05-20 08:18:24+00:00","jokinjey","Congress self assessment/ expectation
If Cong wins 120+ , #RahulGandhi shd b the PM. 
When the arithmetics r weak , v need a  strong man https://t.co/zgvR1wEy1H",0,1,1,0,0,0,1,2,0,1,0.75,1,"Postive"
748,"2019-05-20 08:18:12+00:00","MishraVikash","Bit skeptical bt if #Exitpoll2019 is 2b believed then #NaMo s coming back in grand style. If #IndiaTodayAxisPoll got right in converting d voting percentage 2 seats then its end game 4 #RahulGandhi Hopefully in this tenure #NaMo holds his rabble rousers in check n punishes them.",1,1,0,1,0,0,0,1,2,0,-0.65,0,"Negative"
749,"2019-05-20 08:15:03+00:00","Rakeshkumarray8","I Will Marry This Year If RAHUL GANDHI Becomes PM. 😜😂 #ExitPoll2019 #RahulGandhi #NarendraModi #BJP",0,1,0,1,1,0,1,1,0,1,0.6,1,"Postive"
750,"2019-05-20 08:03:44+00:00","MT_Updates","287 to NDA, 128 to UPA in IANS-CVOTER exit poll

Read More : https://t.co/FKPDKbC1DR

#NDA #BJP #Congress #NarendraModiJindabad #RahulGandhi @narendramodi @BJP4India #ExitPoll2019 #LokSabhaElections2019 #MaharashtraToday https://t.co/oImyCEVGCo",0,0,1,0,0,0,0,2,0,0,0,0,"Neutral"
751,"2019-05-20 07:57:12+00:00","RVD_10_5114","This is epic....
Rahul Gandhi has Demanded Recount of Exit Polls Votes....
😂😂😂😂 #AajTakAxisExitPoll #ABPExitPoll2019 #AyegaTohModiHi #2019Elections #RahulGandhi",0,0,0,0,0,0,0,0,0,1,0.15,1,"Postive"
752,"2019-05-20 07:56:18+00:00","surender104","#AICC Spokesperson Dr @sravandasoju on @IndiaToday  LIVE on  #LokSabhaElections2019 &amp; #ExitPolls #Elections2019 

#RahulGandhi || #DrSravanDasoju || #Congress

@AICCMedia @INCIndia @ProfCong @INCTelangana https://t.co/Fg7LwXFn7E",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
753,"2019-05-20 07:55:24+00:00","mail_today","A day after meeting Congress president #RahulGandhi and UPA chairperson #SoniaGandhi, Andhra Pradesh CM #NChandrababuNaidu will meet West Bengal CM #MamataBanerjee in Kolkata on Monday
https://t.co/U96AAL4p5M",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
754,"2019-05-20 07:54:02+00:00","vishaalpahuja","@narendramodi Pls call Italian President Sergio for your swearing in ceremony. At least few people will feel better. #Rahulgandhi #Maabetalootere",0,0,0,0,1,0,1,1,0,2,0.9,1,"Postive"
755,"2019-05-20 07:53:33+00:00","MT_Updates","Most exit polls predict BJP-led NDA government will return to power

Read More : https://t.co/GXPrwP7H9k

@BJP4India @narendramodi #NDA #BJP #NarendraModiJindabad #Government #CongressMuktBharat @INCIndia #RahulGandhi @RahulGandhi #LokSabhaElections2019 #MaharashtraToday https://t.co/c496Gmj5FW",0,1,0,1,0,0,0,0,1,0,-0.5,0,"Negative"
756,"2019-05-20 07:53:04+00:00","balarmaulik","Rahul Gandhi is the real life Bran Stark. Remember my words. 

#RahulGandhi #GOT",1,0,1,0,0,0,0,2,2,1,-0.25,0,"Negative"
757,"2019-05-20 07:52:15+00:00","hatefreeworldX","@Sanginamby Today this tribe of do-nothing+ tweet-all-day have decided to pick soft targets

BJP se panga lena toh inn ke bas ke baat nahin
So they are choosing Hindu non-Sanghis on Twitter+ #RahulGandhi to vent their ire on

If BJP loses it’s their social media activism
If BJP wins it’s us",2,0,0,0,0,0,0,1,1,1,-1.05,0,"Negative"
758,"2019-05-20 07:43:10+00:00","firstpost","A day after meeting #Congress president #RahulGandhi and UPA chairperson Sonia Gandhi, #ChandrababuNaidu will meet West Bengal chief minister #MamataBanerjee on Monday. #ExitPoll2019 
https://t.co/NH6hoUdX47",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
759,"2019-05-20 07:43:07+00:00","GlobExpressNews","#gen A day after meeting #Congress President #RahulGandhi, #AndhraPradesh Chief Minister #ChandrababuNaidu will meet his #WestBengal counterpart #MamataBanerjee in #Kolkata on May 20 afternoon.

#Dangal2019

Photo: IANS https://t.co/l3gd3THEzL",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
760,"2019-05-20 07:39:18+00:00","apnnewsindia","A day after meeting Congress President #RahulGandhi, #AndhraPradesh Chief Minister Chandrababu Naidu will meet his West Bengal counterpart #MamataBanerjee in #Kolkata today. https://t.co/a5RWxnIShJ",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
761,"2019-05-20 07:36:23+00:00","ians_india","A day after meeting #Congress President #RahulGandhi, #AndhraPradesh Chief Minister #ChandrababuNaidu will meet his #WestBengal counterpart #MamataBanerjee in #Kolkata on May 20 afternoon.

#Dangal2019

Photo: IANS https://t.co/HbUeTXp1i4",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
762,"2019-05-20 07:34:03+00:00","rajeshdama08","#RahulGandhi is praying for rain on the 23rd May, so that the #ElectionResults2019 will be decided by Duckworth Lewis method.🤪😛
#ExitPoll2019",0,0,0,0,0,0,0,0,0,0,0.1,1,"Postive"
763,"2019-05-20 07:33:12+00:00","parikshit_hegde","Game Of Thrones finale and Exit Polls on the same day.
One Throne is occupied by the unexpected.
The other nearly occupied.
#GOT #GameofThrones #exitpoll2019 #Elections2019 #IndiaElections2019 #NarendraModi #RahulGandhi",0,1,0,1,1,0,1,1,1,2,0.35,1,"Postive"
764,"2019-05-20 07:29:22+00:00","The_Undertwiter","#ExitPoll2019 #ExitPolls realistic poll prediction . Exit polls are just to manipulate the stock market. Many people have already become rich !!! #BJP #RahulGandhi #NarendraModi https://t.co/97kDsQRqsS",0,1,0,0,0,0,0,1,1,0,0.6,1,"Postive"
765,"2019-05-20 07:26:58+00:00","akshayharkare","This is how beautiful thing about democracy in India 
Opposition should accept the results #NamoAgain #RahulGandhi #MamataBanarjee",1,0,0,0,1,0,0,0,1,2,1.9,1,"Postive"
766,"2019-05-20 07:20:09+00:00","AtrijKasera","#RahulGandhi has also decided to become Naga Sadhu if #ExitPoll2019 comes true of #LokSabhaElections2019 and #ModiAaGaya . https://t.co/GCedxgfokH",0,0,0,0,0,0,0,0,0,0,0.5,1,"Postive"
767,"2019-05-20 07:18:08+00:00","tusharupreti123","According to #ExitPoll2019 BJP or NDA is winning, the reason is?

#exitpollresults #BJP #NDA
#PollOfPolls #EVMs #Congress #modiobsession #RahulGandhi #ElectionCommission #LokSabhaElections2019",0,1,2,0,1,1,1,2,0,2,1.35,1,"Postive"
768,"2019-05-20 07:12:53+00:00","iamTapanPandya","@ECISVEEP @CEOMPElections @ceoup @CeodelhiOffice @CEOGujarat @CEO_Goa @TNelectionsCEO @PIB_India @MIB_India @PTI_News And still @RahulGandhi is a kid! Grown up never ! #Congress #RahulGandhi #AayegaTohModiHi #ModiAaGaya #AagayaModi",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
769,"2019-05-20 07:05:51+00:00","illogicaldude","@RahulGandhi Thank you #RahulGandhi for helping modi to become #PM again",0,0,0,0,0,0,0,0,0,0,1,1,"Postive"
770,"2019-05-20 07:01:32+00:00","bharathbunny27","Should #congress reincarnate itself leaving aside #italian family and Buddhhu ???
Time to transfer leadership into others hands!!

#RahulGandhi #DeathOfCongress #ExitPoll2019 #ExitPolls #ExitPoll
#CongressMuktBharat #CONgressmustdie #congresscandidate #SoniaGandhi",0,1,1,0,0,0,0,1,0,0,0,0,"Neutral"
771,"2019-05-20 07:00:00+00:00","TheDailyPioneer","#NChandrababuNaidu : A day after meeting Congress president Rahul Gandhi and UPA chairperson Sonia Gandhi, Andhra Pradesh CM N Chandrababu Naidu will meet WB  CM Mamata Banerjee here on Monday, sources said. #MamataBanerjee #RahulGandhi #ExitPolls2019
https://t.co/SinXJ272R1",0,0,1,0,0,0,0,2,0,1,0,0,"Neutral"
772,"2019-05-20 06:57:24+00:00","vi_jaykumar","Leave about the #ExitPoll2019  / results whether I have entertained you all or not tell me.

Your's
#RahulGandhi https://t.co/hDc2HIl9QK",0,0,0,0,1,1,1,0,1,1,0.5,1,"Postive"
773,"2019-05-20 06:54:47+00:00","THEPOST24","Exit Poll indicate that Narendra Modi and BJP will retain Power
#election #election2019 #breakingnews #trending #vote #thepost24 #tp24news
#bjp #india #modi #rahulgandhi #namo #congress #indian #narendramodi
https://t.co/R1hP1DwaPw",1,1,1,0,1,1,1,4,1,1,0.4,1,"Postive"
774,"2019-05-20 06:53:37+00:00","Andhra_Wishesh","Rahul Gandhi slams Election Commission for supporting Narendra Modi

#RahulGandhi || #ElectionCommission || #NarendraModi || #GeneralElections2019
https://t.co/Xt64SFT8iV",0,0,0,0,0,0,0,2,0,1,0.75,1,"Postive"
775,"2019-05-20 06:52:29+00:00","iamTapanPandya","@iPratikshaShah @DrKumarVishwas @mayankgandhi04 @AamAadmiParty #ArvindKejriwal will blame #Modi for his loss 💁‍♂️😂 &amp; Thailand tourism waiting for #RahulGandhi ! 🛫

#AagayaModi #ModiAaneWalaHai #ModiAaGaya #ModiAaneWalaHai #AbkiBaar300Paar",2,0,1,1,0,1,0,0,2,0,-1.5,0,"Negative"
776,"2019-05-20 06:47:58+00:00","ishasavesoil","@RahulGandhi After #ExitPoll2019  @RahulGandhi 😂😂😂 reaction of #RahulGandhi
What to do now ?? let's blame
 #ElectionCommissionOfIndia , #EVM #Voters #Media This &amp; That 

#LokSabhaElections2019 
@vivekagnihotri @IndiaToday https://t.co/RwXgF26olZ",1,0,1,0,0,0,0,0,1,0,-0.75,0,"Negative"
777,"2019-05-20 06:43:57+00:00","Nanakashinde","Rahul Gandhi have job as dish washer in Amma canteens in Tamil Nadu #Elections2019results #ModiInKedarnath #ExilPoll2019 #RahulGandhi",0,0,0,0,0,0,0,0,0,1,0.25,1,"Postive"
778,"2019-05-20 06:42:50+00:00","bhhatu","No surgical strike took place before 2016 -Indian Army senior official

One more lie burst of #rahulgandhi &amp; company

#LokSabhaElections2019
#rahuljhootjumla
#Rahullie
#surgicalstrike",2,0,1,0,0,1,0,1,2,0,-1.25,0,"Negative"
779,"2019-05-20 06:32:50+00:00","sharjah24","Factfile on #NarendraModi and #RahulGandhi, the two key rivals in 2019 #India's general #election.​ 
 #Sharjah24 
#sharjah24_graphics
 #infographic https://t.co/XCQyzGY7a2",0,0,0,0,0,0,0,1,0,1,0.4,1,"Postive"
780,"2019-05-20 06:32:16+00:00","sharmaijii","How Rest of India  sees RahulG vs How Congress supporters sees Him
#Election2019Results 
#Congress 
#ExitPoll2019 
#ExitPollKaAsar 
#AbkiBaar300Paar 
#RahulGandhi https://t.co/2rAq2vD6Rr",0,0,1,0,0,0,0,1,0,1,1.05,1,"Postive"
781,"2019-05-20 06:31:36+00:00","AmitDesipatel","@dhruv_rathee So you agree that all Congress followers were believing #RahulGandhi’s propaganda of claiming Chowkidar Chor and #Nyay because he kept on saying it without proof.",0,0,1,0,0,0,0,3,1,2,0.55,1,"Postive"
782,"2019-05-20 06:29:02+00:00","JeetRebel","@MamaOnGoTweets Correct, well said !!

But still some #Pidis are praising #RahulGandhi  that he fought well against all odds 🤣😂",0,0,0,0,0,0,0,0,0,0,1.9,1,"Postive"
783,"2019-05-20 06:28:45+00:00","PrakharAggarwa9","4/4
I hope there is a huge scope in this may be any one will look on this matter and do the needful

Thanks

#Chowkidarnarendramodi 
#RahulGandhi 
#AmitShah 
#pmofindia
#SoniaGandhi 
#homeministerofindia",0,1,0,0,1,0,1,1,1,1,1.1,1,"Postive"
784,"2019-05-20 06:27:03+00:00","PrakharAggarwa9","3/4
India expenses lot of on this 
It will help in fair living government scheme more transparency
#Chowkidarnarendramodi 
#RahulGandhi 
#SoniaGandhi 
#AmitShah 
#homeministerofindia
#pmoindia",0,0,0,1,0,0,0,0,3,1,-0.1,0,"Negative"
785,"2019-05-20 06:24:49+00:00","PrakharAggarwa9","2/4
Why don't India merge everything and make a new card which consists of everything and that active on the date of birth and close on date of death
#Chowkidarnarendramodi 
#RahulGandhi 
#SoniaGandhi 
#AmitShah 
#pmoindia 
#homeministerofindia",1,3,1,2,1,1,1,1,1,2,0.9,1,"Postive"
786,"2019-05-20 06:23:15+00:00","PrakharAggarwa9","1/4 new govt in going to form within a spam of time but as per studies India has so many cards like voter id Aadhar card pan card etc..

#Chowkidarnarendramodi 
#RahulGandhi 
#pmoindia 
#homeministerofindia 
#SoniaGandhi 
#AmitShah",0,1,0,0,0,0,0,0,0,0,1.9,1,"Postive"
787,"2019-05-20 06:17:18+00:00","drsheikhBJP","When will #RahulGandhi approach @AmitShah as a humble student ? 😂 https://t.co/ifxIeofBMK",0,0,1,0,0,1,0,0,1,1,0.6,1,"Postive"
788,"2019-05-20 06:14:00+00:00","soubhagya_bal","Looks like #Congress leaders like #rahulgandhi &amp; #PriyankaGandhi not able to catch radar signals of people' s voice even though it is summer &amp; there is no cloud. Mocking leaders like @narendramodi will only bring you down, Understand or you may lose your National party identity🙏",2,0,3,1,0,2,2,2,2,0,-0.75,0,"Negative"
789,"2019-05-20 06:12:04+00:00","heritageimpex","#Congress failed because #PryankaGandhi was seen almost every time with her #CorruptWadra during the campaign. Public does not like that.  #RahulGandhi became a looser . #ModiAaneWalaHai #Modi",0,2,1,0,0,0,0,1,0,1,0,0,"Neutral"
790,"2019-05-20 06:10:39+00:00","corporate_mahi","@ShashiTharoor https://t.co/IKsiOGP1DS 

Join your #1ness   

#Proven #ShivaEnlighten  
#JesusEnlighten  #KrishnaEnlighten #BuddhaEnlighten  

#Nostradamus2 #Astrology #Prediction on #2019IndiaElection   

#NarendraModi #ShashiTharoor #RahulGandhi #sushmaswaraj #PriyankaGandhi   

#Clairvoyance https://t.co/ByjllRFO5d",0,1,0,0,0,0,0,1,0,1,0.75,1,"Postive"
791,"2019-05-20 06:10:37+00:00","NotThatBhakt","The opposition seriously needs to transform, they can't win through #RahulGandhi either #ShashiTharoor needs to step into bigger shoes to combat #NaMo and #AmitShah or go on losing more and more.. New face new dimension #ExitPoll2019",3,0,0,1,0,1,0,0,3,0,-0.45,0,"Negative"
792,"2019-05-20 06:07:58+00:00","PrithaBandyop10","@NagendraRs @RahulChowkidaar @ManojM66 @pkjmys @Brijesh34279055 @AnthonySald @Khushal26378475 @sweposten @augy_john @watdehel @WuntakalL @DilMeHindustan @PatelNhruGandhi @BulwarkBoy @PandeIndira @DEBKANCHAN @AnandBadkul @AliInfostock @Jai_Maharaj_ @INCkaNyayForAll @das_prashant777 @bonestrotter @SuryaYa10806826 @RoopsSaxena @b_k70 @twilightfairy @ASHWIN_MADALIYA @thedumbindo @henryaustin0 @bharatk8 @anup071254 @nehasamee11 @ProsaicView @tofanchoudhury @SanghiMatlab0 @RanjitOne @South_Indians @scrapravi @RanaAyyub @_sabanaqvi @OpIndia_com @AzmiShabana @Javedakhtarjadu @shahid_siddiqui @BDUTT @sagarikaghose @sardesairajdeep @Nidhi Seems ticket passport is al set of @RahulGandhi @priyankagandhi &amp; ther puppets 🥳🛫to fly Thailand after 23rd May 2019. 

 #ModiAaGaya #AbHogaNYAY #Congress #BJP #EXITPolls2019 #LokSabhaEelctions2019 #AbkiBaar300Paar #ChanakyaExitPoll #India #Modi #RahulGandhi #CongressMuktBharat https://t.co/p3vY2tpX2y",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
793,"2019-05-20 06:06:14+00:00","patelhimanshu01","@dmuthuk With #modi real rich 
With #RahulGandhi  fake rich",0,0,0,0,0,0,0,1,1,1,0,0,"Neutral"
794,"2019-05-20 06:01:38+00:00","OnlyPolls2","Who will bite dust on May-23?

#Elections2019 #Phase7 #ExitPoll2019 #ExitPolls #ndtv #timesnow #NarendraModi #RahulGandhi #LokSabhaElections2019 #IndiaTodayAxisPoll https://t.co/e2m6pnawMk",0,0,0,0,0,0,0,0,2,0,-1.1,0,"Negative"
795,"2019-05-20 05:59:03+00:00","iMritunjayT","What an intelligent conversation it must have been. 3 geniuses in one frame. @RahulGandhi @yadavtejashwi @yadavteju 
Look how irritated the Spg guard is !!
#RahulGandhi #ExitPoll2019 https://t.co/mgULe5YCp5",0,0,0,1,0,0,0,2,0,2,0.25,1,"Postive"
796,"2019-05-20 05:55:41+00:00","manishkulk","All gulams have 3 days left..to prepare on how to blame #EVM for loosing #LokSabhaElections2019 #ExitPoll2019 #IndiaTodayAxisPoll #RepublicExitPoll #ExitPoll #ModiAaneWalaHai #ModiAaGaya #RahulGandhi",1,1,1,0,0,0,0,0,1,1,-0.65,0,"Negative"
797,"2019-05-20 05:45:27+00:00","bharathbunny27","@Being_Humor Any one create fake flight ticket of #RahulGandhi to #bangkok or #italy.!!
@theskindoctor13",0,0,0,0,1,0,0,0,1,1,-0.15,0,"Negative"
798,"2019-05-20 05:42:58+00:00","Jaydeep_Bapat","#AayegaTohModiHi turned to #ModiAaGaya after #ExitPoll2019 
All opposition parties will surely reject the #ExitPolls but they know it is accurate. 
That's why their blue eyed #PAPPU #RahulGandhi flew to #London for a long vacation. Other #Mahagathbandhan leaders will follow soon.",2,2,0,1,1,2,0,1,2,2,0.05,1,"Postive"
799,"2019-05-20 05:41:32+00:00","corporate_mahi","@ShashiTharoor https://t.co/2oKvPIcXlK 

Join your #1ness 

#Proven #ShivaEnlighten 
#JesusEnlighten 
#KrishnaEnlighten #BuddhaEnlighten 
#Nostradamus2
#Astrology
#Prediction on #2019IndiaElection 

#NarendraModi #ShashiTharoor #RahulGandhi #sushmaswaraj #PriyankaGandhi 

#Clairvoyance https://t.co/LC8YQf7j9k",0,1,0,0,0,0,0,1,0,1,0.75,1,"Postive"
800,"2019-05-20 05:38:50+00:00","AvadhootMe","Breaking news by @republic, Mayawati cancels meeting with Sonia Gandhi and Rahul Gandhi.

#ExitPoll2019 #Mahagatbandhan #SoniaGandhi #RahulGandhi #Modi",0,0,0,0,0,0,0,0,0,0,-1.4,0,"Negative"
801,"2019-05-20 05:35:03+00:00","Souravsharma_16","Welcome to #rahulgandhi #low #IQ group 
@FarOutAkhtar 
Please stop using #Dr.Ortho on knees apply on ankels https://t.co/vSrB8XZr73",0,0,0,0,0,0,0,0,0,0,1.1,1,"Postive"
802,"2019-05-20 05:25:19+00:00","Dailyaddaa","BSP Chief Mayawati Cancels Her Meeting With The Gandhis Ahead Of The Results
#dailyaddaa #BSP #Mayawati #RahulGandhi #SoniaGandhi #ResultsWithdailyaddaa 

https://t.co/WSfBzG57sr",0,0,0,0,0,0,0,0,0,1,0.25,1,"Postive"
803,"2019-05-20 05:19:56+00:00","NukteVivek","If #ExitPoll2019 gets ur way @RahulGandhi !
In fact ""DOGS"" would b more proud to b ""DOG"" than even reborn ""HUMAN"" like  #RahulGandhi 😂
@INCIndia #LokSabhaElections2019 https://t.co/FnToi3QfbF",0,1,0,0,1,0,0,2,0,1,1.85,1,"Postive"
804,"2019-05-20 05:18:26+00:00","FearlessDPSingh","Why don't you order #Sweets are start celebration, considering the wrong #ExitPolls result. I'm sure this is a time for celebration for team @INCIndia and #MahaGathbandhan.

Wondering, why did #RahulGandhi flew out of India yesterday night then? 🤔🤔🧐
@ShashiTharoor @RahulGandhi https://t.co/lLMCCemRLB",0,5,0,0,2,0,1,2,1,2,0.5,1,"Postive"
805,"2019-05-20 05:15:24+00:00","tapan_mzm","I like #RahulGandhi very much because he seems politician less comedian much. 🤣🤣🤣🤣🤣🤣",0,0,0,0,0,0,0,0,0,0,0.5,1,"Postive"
806,"2019-05-20 05:10:00+00:00","Aryan_warlord","The problem as I've stated before is that the #Congress has been unable to differentiate between anti #India , anti #Hindu &amp; anti #BJP ,by blurring the lines between all three #RahulGandhi essentially pushed fence sitters towards #Modi &amp; eroded his own base. https://t.co/RFuSf2UeSq",0,0,1,2,0,2,0,2,2,0,-2.25,0,"Negative"
807,"2019-05-20 05:08:15+00:00","Bidisha4484","(contd)..if #RahulGandhi had made a decision 2 fight elections alone n no coalition may b there wud hv been better chances bt bringing in these scams in th basket is like ‘khud k pair mein kulhaadi maarna’. No hard feelings,just a common man speaks #FreedomOfSpeech #proudIndian",1,0,0,1,0,0,0,0,1,1,-0.2,0,"Negative"
808,"2019-05-20 05:04:44+00:00","freewelfare1","TV CHANNELS NOW SHOWING MODIJI AS WINNER
https://t.co/YEfurFMV2c DECLARED THIS 15 DAYS BACK
Indian channels so slow and weak in predictions
#aajtak
#ndtv
#RepublicExitPoll 
#ExitPoll 
#Elections2019 
#narendramodi 
#RahulGandhi 
#BJP 
#flopcongress
#cnn
#cnbc
#ddnews 
#Trending",0,1,0,0,1,0,1,0,0,1,0.15,1,"Postive"
809,"2019-05-20 04:59:06+00:00","Drpritipandey","@pushpee_26 #They hit the ground with a flop😝😝😝#RahulGandhi #chowkidarsherhai @narendramodi #NaMoAgain2019 #ModiOnceMore#BharatBoleNaMoNaMo #BJP4India #jaishriram #JaiHind",1,0,1,0,0,1,0,1,2,0,-0.25,0,"Negative"
810,"2019-05-20 04:58:53+00:00","iamTapanPandya","@JhaSanjay If @RahulGandhi #RahulGandhi don’t be the PM of #India will you delete your #twitter account ?
#ABPExitPoll2019 #AajTakAxisExitPoll #ApnaModiAayega #AayegaTohModiHi #BJP #Congress #RahulGandhi #Modi #LokSabhaElections2019   #IndiaElections2019  #ChanakyaExitPoll 
#ModiAaGaya",0,0,1,0,0,0,0,3,0,1,0,0,"Neutral"
811,"2019-05-20 04:58:25+00:00","iamSharifSrkian","I don't think Rahul Gandhi has the capability to carry the Congress Legacy sadly people don't want to see him as the PM
#RahulGandhi should step down as the face of Congress and #PriyankaGandhi should be given a try
Else Congress would not even remain the Second largest party",0,0,1,0,0,1,0,1,1,0,0.2,1,"Postive"
812,"2019-05-20 04:57:47+00:00","Theaakashmishra","#ExitPolls Dear Opposition #kejriwal  #RahulGandhi , don't act like a cry baby..Accept what the people of India are giving you in the #LokSabhaElections2019 ......
#ExitPoll2019 #ExitPoll #ExitPoll2019 #ModiAaGaya #modiobsession https://t.co/aiXp33tIdy",1,0,0,0,0,1,0,0,2,2,0,0,"Neutral"
813,"2019-05-20 04:55:42+00:00","ABtweeet","@RahulGandhi Shame shame to Blame... be ready for more blame games in coming days. #RahulGandhi #ExitPolls #Congress #bjp",1,2,3,1,0,1,0,1,2,0,-0.7,0,"Negative"
814,"2019-05-20 04:50:56+00:00","chrajanikanth","@INCIndia @JhaSanjay impact of exit polls...#Mayawati won't be attending any meeting with Opposition leaders in Delhi today, the #BSP clarified after reports said she will be meeting ​UPA chairperson Sonia Gandhi and #Congress president #RahulGandhi in Delhi.",1,1,1,0,0,0,0,2,1,1,-0.5,0,"Negative"
815,"2019-05-20 04:50:53+00:00","ormiga","@republic @NewsX @sardesairajdeep @TimesNow @narendramodi @BJP4India @RahulGandhi @Congress @ArvindKejriwal if #exitpolls accurate / 10%-20% OFF
then
#rahulgandhi win ONLY 46-76 +/- 10%-20% = 38-84 #loksabha seats
HOW @rahulgandhi looks #soniagandhi invitation naidu @pawarspeaks etc
tough #amethi fight #rahulgandhi makes #congress a KERALA PARTY @INCIndia
#exitpoll FUN",1,2,1,1,1,1,0,2,2,3,1.75,1,"Postive"
816,"2019-05-20 04:50:15+00:00","chrajanikanth","@INCIndia @JhaSanjay #Mayawati won't be attending any meeting with Opposition leaders in Delhi today, the #BSP clarified after reports said she will be meeting ​UPA chairperson Sonia Gandhi and #Congress president #RahulGandhi in Delhi.",1,1,1,0,0,0,0,2,1,1,-0.5,0,"Negative"
817,"2019-05-20 04:48:59+00:00","LambodarPrDash","#BREAKING : 
#RahulGandhi @ Raul Vinci issued a press note after consultation and full night discussion with Randeep Surjewala, Kamalnath &amp; Sashi Tharoor 
#ExitPoll2019 https://t.co/MCX5kr0UzK",0,0,0,0,0,0,0,0,0,2,-0.2,0,"Negative"
818,"2019-05-20 04:45:49+00:00","iamTapanPandya","Seems ticket passport is al set of @RahulGandhi @priyankagandhi &amp; ther puppets 🥳🛫to fly Thailand after 23rd May 2019. 

 #ModiAaGaya #AbHogaNYAY #Congress #BJP #EXITPolls2019 #LokSabhaEelctions2019 #AbkiBaar300Paar #ChanakyaExitPoll #India #Modi #RahulGandhi #CongressMuktBharat https://t.co/eni7AFJAOW",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
819,"2019-05-20 04:39:24+00:00","ians_india","After 17th #LokSabha ended, the unofficial #SattaBazaar had bookies &amp; punters in a tizzy with predictions made in #ExitPolls which were declared on May 19 evening. The Satta bazaar has virtually embraced #PMModi &amp; #BJP &amp; rejected outright #Congress &amp; its chief #RahulGandhi. https://t.co/vXeXCkrift",0,0,1,0,0,0,0,1,2,0,-1.6,0,"Negative"
820,"2019-05-20 04:35:03+00:00","PhysioChinmaya","@Aabhas24 @one_by_two Bhai u have no right to insult our greatest comedian #RahulGandhi .",1,0,1,0,0,1,1,0,1,0,0.3,1,"Postive"
821,"2019-05-20 04:28:38+00:00","iamTapanPandya","Who will be the PM of #India 2019 🇮🇳💁‍♂️ ? 

#ABPExitPoll2019 #AajTakAxisExitPoll #ApnaModiAayega #AayegaTohModiHi #BJP #Congress #RahulGandhi #Modi #LokSabhaElections2019  #IndiaElections2019  #IndiaTVExitPoll #ZeeMahaExitPoll #ChanakyaExitPoll #Mamta #Mahagatbandhan #AAP #India",0,0,1,0,0,0,0,1,0,0,0,0,"Neutral"
